from,to,distance,ntrains
HSR,JHL,81,8
HSR,SSA,82,4
HSRA,SBC,60,2
HSRA,SMVB,53,4
HSRA,PCV,71,2
HSX,KUPR,21,2
HTC,KSJ,63,34
HTC,MTJ,42,26
HTC,MRT,40,14
HTC,SKA,34,6
HTE,ROU,161,25
HTE,RNC,7,39
HTE,PKF,62,2
HTE,NXN,135,2
HTK,JSP,14,9
HTK,RKD,7,2
HTK,KOP,21,12
HTK,NMGT,5,1
HTK,MRJ,27,4
HTL,MYD,10,2
HTLA,WTWI,16,1
HTN,MTY,9,2
HTNL,MRB,3,3
HTW,THE,10,1
HTW,LB,12,1
HTZ,LKR,26,4
HTZ,MKA,7,28
HTZ,TALL,3,3
HTZ,KIUL,27,10
HTZU,JLPH,7,1
HTZU,RJO,3,3
HTZU,MKA,8,4
HTZU,NBJU,11,4
HUDU,MESR,8,1
HUDU,JJTI,7,1
HUP,SSPN,57,10
HUP,PKD,38,16
HUP,YPR,93,14
HUP,YNK,83,17
HUP,SBC,110,2
HUP,KJM,99,4
HVD,SIOB,85,9
HVD,MALB,45,3
HVL,SSNH,10,1
HVR,UBL,75,52
HVR,RNR,33,36
HVR,YLG,29,6
HVR,KJG,8,2
HW,RK,41,44
HW,NBD,68,2
HW,MB,167,4
HW,LRJ,27,14
HW,JWP,3,12
HW,RWL,12,8
HW,MOTC,5,12
HW,YNRK,22,6
HW,SRE,76,2
HW,RKSH,23,2
HW,VRH,18,2
HWH,KGP,115,49
HWH,SRC,7,24
HWH,TATA,249,4
HWH,MNAE,132,2
HWH,KQU,34,2
HWH,MCA,58,2
HWH,SRP,20,7
HWH,SHE,22,6
HWH,ULB,32,1
HWH,PKU,72,1
HX,YA,40,44
HX,RJP,51,22
HX,TU,108,4
HX,RU,125,31
HX,KKM,23,4
HX,KOU,84,3
HX,NRE,40,6
HX,KNLP,10,2
HX,KPU,8,2
HYB,SC,11,33
HYB,KQD,2,3
HYT,LSI,12,10
HYT,SPJ,21,8
HYT,RBZ,5,3
HYT,TLWA,5,1
HZBN,KQR,79,2
HZD,PNME,27,24
HZD,KQR,48,20
HZD,PSB,22,8
IAA,RSR,28,4
IAA,MAU,8,14
IAA,KER,13,4
IAA,RTP,15,2
IAM,JHDC,3,2
IAM,NZP,3,2
IB,JSG,9,4
IBL,SRJM,7,5
IBL,MYX,6,3
IDG,LKE,11,18
IDG,SWM,36,26
IDG,KOTA,71,12
IDGJ,JSR,5,4
IDGJ,PCOI,10,2
IDGJ,NYN,11,2
IDH,KLB,22,2
IDH,PTLI,8,2
IDM,TQA,5,1
IDP,TGU,4,2
IDR,LHN,10,5
IDR,SUR,58,4
IDR,NBL,13,2
IDS,MNJR,4,1
IDS,UCR,8,1
IGP,KYN,83,33
IGP,NK,51,39
IGP,KSRA,15,12
IGP,LTT,120,1
IGU,TUP,33,2
IHP,KIP,6,4
IHP,PTRD,4,4
IJK,TCR,24,22
IJK,PUK,10,7
IK,NHB,5,1
IKI,SBBJ,27,2
IKI,MOA,14,2
IKI,PDNA,3,2
IKK,PRI,5,1
IKK,JWP,4,1
IKR,PCLI,4,4
IKR,PUX,7,4
IMAM,KDT,5,4
IMAM,VPL,6,4
IMGE,RFJ,9,2
IMR,JML,10,1
INDB,UJN,82,13
INDB,LMNR,3,3
INJ,UD,10,2
INJ,PDD,7,2
INK,NKD,10,2
INK,KDM,6,2
INP,KOL,11,3
INP,MNI,6,3
IPL,KLMR,5,2
IPM,SPT,18,34
IPM,PSA,49,6
IPM,SLRD,9,2
IPPM,SPF,4,2
IPR,PRP,111,2
IRA,PNP,19,2
IRP,MYY,4,2
IRP,QLN,4,2
ISA,SRAS,10,4
ISA,SURL,9,4
ISH,JRK,9,2
ISH,NOI,8,2
ISHN,MCSC,25,4
ISHN,KHGP,22,4
ISM,SPZ,3,1
ISM,KRZ,7,1
ITA,MYG,12,3
ITA,VS,15,2
ITA,KSPR,4,1
ITA,VRM,5,1
ITE,SUBR,15,2
IZN,PBE,51,6
IZN,KHH,59,4
J,PTU,45,18
J,SELU,71,2
J,PBN,114,21
J,RNE,31,4
JAA,MURI,12,22
JAA,KSX,11,13
JAA,THO,8,1
JAB,TDL,20,2
JAC,REN,15,2
JAIS,RBL,29,13
JAIS,KCJ,2,3
JAJ,KIUL,54,74
JAJ,JSME,44,128
JAJ,JMU,26,25
JAJ,PNBE,177,4
JAJ,RJLA,4,2
JAJ,STL,18,8
JAJ,LKR,56,4
JALD,WTJ,10,2
JAM,LPJ,51,4
JAM,KMBL,54,30
JAM,LKBL,11,2
JAM,WSJ,105,3
JAM,PBR,139,1
JAM,RJT,82,4
JAM,KNLS,26,2
JAO,NLI,20,4
JAO,MDS,51,16
JAO,RTM,33,19
JAQ,VTM,5,2
JAT,VJPJ,20,10
JAT,KTHU,76,54
JAT,MCTM,53,57
JAT,PTKC,99,41
JAT,LDH,265,4
JAT,RMJK,43,4
JAT,SMBX,32,3
JAT,SVDK,78,6
JAT,PTK,99,2
JAT,JRC,213,2
JAUA,NGRH,31,2
JBD,LDK,18,2
JBK,SDV,12,2
JBO,VAA,3,1
JBP,NU,84,56
JBP,KTE,90,152
JBP,STA,189,26
JBP,NIR,123,10
JBP,KTES,89,4
JBP,SHR,38,20
JBP,MML,3,32
JBP,KMZ,91,8
JBP,SRID,53,6
JBP,PPI,178,29
JBP,PCOI,359,2
JBS,RAH,9,2
JBU,SSKL,6,1
JBX,KPP,8,2
JBX,PRB,7,2
JCH,SBLT,21,1
JCH,THM,23,1
JCL,KCG,88,4
JCL,MBNR,18,27
JCL,SHNR,36,22
JCNR,KARD,7,1
JDA,KJN,13,2
JDB,JYP,65,2
JDB,KPRR,32,6
JDB,NKX,7,2
JDB,KMEZ,9,2
JDH,WSJ,23,1
JDH,UA,35,2
JDH,PBR,56,1
JDL,JMS,13,1
JEA,MIM,4,2
JER,LXD,6,4
JER,RGT,8,4
JER,ROP,30,2
JER,KGP,68,9
JES,RSNR,30,6
JES,SOG,26,6
JEUR,SUR,113,1
JEUR,KEM,16,8
JEUR,JNTR,35,2
JEUR,KWV,35,8
JEUR,WSB,18,1
JEUR,PRWD,26,4
JGA,KML,11,2
JGA,JNR,8,2
JGLP,NHLG,12,4
JGLP,NHGJ,9,2
JGM,KGP,39,18
JGM,TATA,96,2
JGN,LDH,40,8
JGN,MOGA,29,10
JGN,MLX,19,2
JGNR,JRNA,13,4
JGP,TPV,4,1
JGP,SPYA,4,1
JGR,SKB,39,1
JHD,TEA,15,17
JHD,NDU,9,2
JHD,THA,12,2
JHD,MDE,16,6
JHD,PNBE,45,8
JHD,KRON,4,2
JHD,JHDC,3,2
JHJ,RE,45,2
JHJ,ROK,37,2
JHL,NRW,38,8
JHL,SAG,50,14
JHL,TUN,12,24
JHL,JIND,72,10
JHL,LHA,17,14
JHL,UKN,34,2
JHL,LDH,128,2
JHL,SFMU,38,4
JHL,MSZ,45,2
JHL,ROK,129,2
JHN,RFJ,11,10
JHN,PES,11,6
JHT,SCKR,10,2
JHW,RMA,11,4
JI,PRRB,7,2
JIBI,THTW,7,2
JIND,ROK,57,35
JIND,NRW,34,22
JIND,UCA,19,7
JIND,JNA,25,5
JIT,KMAE,5,2
JITE,ROHA,52,2
JITE,PEN,10,1
JJ,MIA,14,2
JJG,MBB,7,10
JJG,LGL,24,2
JJG,SBNM,5,3
JJK,RURA,19,12
JJK,PHD,20,6
JJK,KNS,11,2
JJKR,JKPR,8,2
JJKR,KRIH,5,2
JJN,SIKR,64,2
JJN,LHU,58,2
JJN,NWH,37,6
JJN,NUA,12,1
JJN,RSH,14,4
JJP,SKI,20,8
JJP,NMA,37,2
JJR,SSV,47,2
JJR,NIRA,27,6
JJR,PUNE,58,7
JJR,STR,87,2
JJR,LNN,34,2
JJT,JNA,5,1
JJT,KIU,8,1
JJTI,SANI,6,1
JKAR,MRKL,13,2
JKAR,MKTL,11,2
JKB,NGAN,42,6
JKB,SHTT,8,6
JKDP,SIL,6,2
JKDP,MLT,3,2
JKE,PTWA,8,4
JKE,PKRD,10,4
JKE,MYR,46,4
JKE,KMZ,19,2
JKE,KTE,17,4
JKE,UDR,19,2
JKHI,NKN,6,2
JKN,MAU,29,2
JKN,SRNT,53,1
JKN,SDT,10,8
JKNI,KPE,16,4
JKNI,TLR,27,4
JKO,RLO,11,2
JKPR,SKND,7,4
JKR,MTY,11,2
JKT,RET,5,1
JKT,USRA,8,1
JL,PC,47,25
JL,MMR,159,34
JL,NK,233,12
JL,NDB,150,27
JL,PLD,12,4
JL,ST,311,2
JLL,KSF,11,3
JLL,ZBD,12,8
JLN,LAR,16,2
JLR,JND,26,16
JLR,VRR,19,6
JLR,VDV,25,4
JLR,UA,32,2
JLR,NUD,6,8
JLS,PORA,9,1
JLWC,RMA,26,2
JM,MKU,40,2
JM,SEG,12,9
JM,NN,12,7
JMD,SHF,21,2
JMD,RM,9,2
JMDG,KLKA,46,4
JMDG,PRDT,18,4
JMKT,RDM,57,2
JMKT,KZJ,38,6
JMKT,OPL,12,6
JMKT,OEA,20,2
JMKT,WL,45,6
JMKT,PDPL,38,10
JMKT,PTKP,17,2
JMP,SGG,29,19
JMP,RPUR,7,3
JMP,KIUL,45,1
JMP,PNBE,168,2
JMPT,RGDA,15,2
JMPT,LDX,7,2
JMPT,KNRT,9,2
JMQ,KTJ,8,2
JMRA,MOAR,10,3
JMS,KNSR,14,1
JMT,MDP,42,22
JMT,VDS,18,18
JMT,JSME,71,2
JMU,LKR,29,4
JMU,KIUL,28,21
JMU,MNP,14,10
JMV,LLD,7,4
JNA,ROK,32,5
JNA,KZH,6,1
JND,KSD,36,16
JND,NUD,31,4
JND,VRL,82,6
JND,RJT,103,2
JND,VAL,10,2
JND,SHH,11,2
JNH,PLP,23,10
JNH,MAY,30,12
JNH,SAW,15,8
JNH,URPR,15,4
JNH,SQN,5,4
JNH,PRYJ,59,12
JNH,MBDP,53,6
JNK,TABU,10,1
JNK,SIPA,9,1
JNKR,MRIJ,12,2
JNN,MHQ,8,2
JNO,PCLI,8,4
JNO,PUX,18,4
JNO,NVG,25,4
JNR,KML,20,11
JNR,SMI,25,17
JNRI,URML,7,2
JNRI,SNAR,23,2
JNTR,PRWD,10,1
JNU,ZBD,7,16
JNU,SHG,33,31
JNU,KS,23,5
JNU,MIH,12,2
JNU,KCT,30,9
JNU,JOP,12,2
JNU,MAY,24,6
JNU,MFJ,18,1
JNU,SLN,99,2
JNU,PRYJ,114,4
JOA,WDLN,7,2
JOB,JP,37,10
JOB,KKU,28,2
JOBA,MWJ,7,2
JOC,PRR,39,10
JOK,SHN,5,2
JOL,JRG,5,2
JOO,VAR,1,1
JOP,LBA,64,2
JOP,SLN,86,24
JOP,ZBD,6,2
JOP,SKN,28,8
JOP,PDRD,33,2
JOR,MKSR,33,24
JOR,MON,34,24
JP,SWM,131,9
JP,KSG,109,38
JP,NRI,65,2
JP,RGS,57,14
JP,NAC,90,4
JP,MKN,120,6
JP,KKU,9,8
JP,KMNC,106,10
JP,JU,313,2
JP,KWP,16,3
JPD,UCR,19,4
JPD,MNJR,7,1
JPE,NJP,34,34
JPE,MHBA,63,6
JPE,NCB,93,8
JPE,NMX,12,10
JPE,NCBD,26,2
JPG,NJP,35,4
JPH,SRJM,10,5
JPL,NBG,16,10
JPL,KYF,8,2
JPZ,PNVT,11,2
JRA,ROU,28,2
JRBM,VNGP,11,2
JRC,PGW,17,45
JRC,JUC,4,23
JRC,LDH,52,70
JRC,PTKC,113,72
JRC,KUPR,17,1
JRC,MEX,73,10
JRC,TDO,42,4
JRG,TKH,7,2
JRG,ROP,12,3
JRJE,STRB,10,2
JRJE,UDPU,9,2
JRK,SGO,35,2
JRK,KYE,18,2
JRK,SMRR,9,2
JRKT,SII,6,1
JRKT,KLM,5,1
JRKT,LMT,15,2
JRKT,MGL,12,2
JRL,PUW,7,5
JRL,SDRA,8,5
JRL,KSI,14,2
JRLE,MLDT,82,6
JRLE,NILE,20,16
JRLE,NFK,47,3
JRLI,NYG,13,2
JRMG,KTSH,7,1
JRNA,TLMR,21,4
JRPD,KPJG,10,2
JRR,SFH,4,1
JRR,ML,6,1
JRT,MVF,9,2
JRT,MVG,11,2
JRTB,NSGR,11,4
JRU,RRB,68,25
JRU,RGI,20,4
JRU,MYK,18,2
JRW,MNC,5,2
JRW,MDP,9,2
JRZ,SCPR,3,2
JRZ,RJGR,12,2
JSE,KCV,4,5
JSG,ROU,102,79
JSG,RIG,72,32
JSG,SBP,49,20
JSG,RGL,26,18
JSG,PNPL,15,4
JSG,SBPY,45,10
JSG,JSGR,2,2
JSGR,SBPY,43,10
JSGR,RIG,71,6
JSGR,SBP,46,4
JSKA,PTRD,5,4
JSKA,TNJR,3,4
JSM,POK,106,9
JSM,THM,20,1
JSME,MDP,29,138
JSME,KIUL,98,4
JSME,PNBE,221,6
JSME,KBQ,5,4
JSME,LHB,16,2
JSME,STL,26,6
JSME,TLB,23,2
JSME,SNQ,9,2
JSME,LKR,99,2
JSP,MRJ,12,10
JSP,NMGT,9,1
JSR,MFX,6,4
JTB,SWA,6,3
JTDM,PPN,2,2
JTDM,PFT,4,2
JTI,PND,36,8
JTI,VKR,18,4
JTI,TGQ,80,2
JTJ,KPD,83,181
JTJ,SBC,140,5
JTJ,SA,125,100
JTJ,KJM,126,11
JTJ,WJR,108,1
JTJ,KPN,38,26
JTJ,SMVB,133,8
JTJ,VN,16,22
JTJ,MAP,58,7
JTJ,SLY,34,4
JTJ,TPT,11,9
JTJ,WFD,125,4
JTJ,PU,16,1
JTL,KAN,4,3
JTO,SHZ,3,6
JTO,TVI,5,5
JTO,KANO,24,1
JTRD,MSDG,7,2
JTRD,SGLA,27,2
JTS,NLQ,4,5
JTS,KGBS,8,5
JTS,RE,17,2
JTS,KSI,11,2
JTTN,MXN,18,4
JTW,STA,21,14
JTW,MJG,20,10
JTW,SAGM,15,2
JTW,MKP,58,4
JU,MTD,104,36
JU,SMR,80,6
JU,PMY,73,18
JU,RKB,3,25
JU,LUNI,32,28
JU,OSN,64,2
JU,PPR,47,11
JU,PLCJ,137,2
JU,NGO,161,2
JU,MJ,104,2
JU,MMY,33,2
JUC,KRE,15,7
JUC,PGW,21,37
JUC,KUPR,22,1
JUC,LDH,56,35
JUC,SQR,46,4
JUC,PTKC,112,2
JUC,KXH,21,6
JUCT,RKB,6,2
JUDW,YJUD,5,18
JUDW,UMB,46,10
JUDW,MFB,12,5
JUDW,RAA,21,3
JUJA,SBP,39,2
JUJA,RAIR,32,2
JUR,KMQA,7,2
JUR,VML,6,2
JVN,VG,69,4
JVN,SRGT,2,5
JVN,LM,24,2
JVN,WC,4,3
JWB,PDWA,39,16
JWB,NANA,22,2
JWB,PMY,113,2
JWB,MJ,83,2
JWL,KSW,18,2
JWNR,SKAP,12,2
JWO,NBH,10,9
JWO,NMH,16,7
JWP,LRJ,24,7
JWP,RK,37,4
JYG,MBI,32,18
JYG,KRHA,7,1
JYG,RJA,22,2
JYG,KJI,12,8
JYK,LMY,10,2
JYK,MZS,7,2
JYM,ZW,23,6
JYM,SES,21,6
JYP,KRPU,41,8
JYP,KPRR,32,6
KAD,LNL,4,1
KAD,KJT,24,1
KAG,MYK,8,2
KAH,MABA,9,4
KAJ,RGJ,20,4
KAJ,RDP,12,4
KAJG,LSR,10,2
KAJG,PSD,5,2
KAL,SVGA,22,8
KAL,KKDI,17,6
KALS,YLG,6,2
KAMG,NOQ,20,8
KAMP,KRJ,6,1
KAN,MNAE,24,2
KAN,TIT,6,3
KANJ,NEP,3,1
KANO,KEJ,8,3
KANO,KDZ,6,5
KANO,SGS,13,1
KAP,RPO,5,4
KAPG,KUR,43,2
KAPG,NKP,17,10
KAPG,KUU,7,6
KARD,KHBV,8,1
KARO,KNF,3,1
KARR,SASN,16,4
KARR,MRND,17,2
KARR,NMDA,16,2
KART,RPAR,28,6
KASR,KUR,11,3
KASR,MWQ,3,4
KASU,PEN,14,4
KASU,NGTN,14,4
KAT,MUT,29,3
KAT,MOZ,22,10
KAT,SKF,9,6
KATI,TMZ,62,16
KATI,RMRB,24,4
KATI,NDKR,51,1
KATL,MER,10,2
KATL,KLBA,10,2
KATL,NGP,59,14
KATL,NRKR,25,9
KATL,PAR,44,2
KATL,MTY,84,2
KAV,NITR,3,2
KAV,KP,8,2
KAW,SVPI,16,3
KAW,PARH,18,3
KAWR,MAO,59,50
KAWR,KT,55,14
KAWR,UD,190,16
KAWR,MAJN,256,2
KAWR,KUDA,159,2
KAWT,NMK,21,5
KAWT,SMPR,16,5
KBA,MCU,31,1
KBA,MPL,9,3
KBA,TAT,15,2
KBE,SLN,18,2
KBE,KJA,13,2
KBH,NDB,23,2
KBH,KHTG,8,5
KBJ,KRAR,64,19
KBJ,TIG,33,33
KBJ,NPD,52,2
KBJ,MRBL,15,4
KBJ,TRKR,13,2
KBJ,R,172,4
KBL,MRB,21,12
KBM,NWP,14,8
KBM,TIU,14,8
KBN,PMPR,5,1
KBPR,SBHR,43,14
KBQ,SNQ,3,4
KBR,MTH,11,2
KBRV,ND,11,4
KBY,TNL,12,2
KCA,SLD,7,1
KCC,MAG,6,3
KCC,PVD,7,2
KCD,VKN,24,8
KCG,KZJ,139,14
KCG,MBNR,105,34
KCG,KMC,113,12
KCG,SC,7,10
KCG,UR,20,10
KCG,MJF,9,13
KCG,SHNR,52,14
KCG,MXT,2,7
KCG,STPD,5,4
KCG,MED,33,6
KCG,VAR,2,1
KCI,PIL,14,8
KCI,MPL,28,6
KCI,VLD,20,2
KCJ,RBL,31,1
KCM,MGB,18,1
KCM,KRY,14,3
KCM,MVA,8,2
KCP,KMNR,9,2
KCR,KLRS,10,3
KCR,SVPI,15,3
KCT,MFJ,12,1
KCVL,QLN,58,50
KCVL,VAK,35,2
KCVL,TVP,4,2
KCVL,KZK,7,2
KDAA,NDNR,6,1
KDAA,NAHT,14,1
KDE,TVR,16,2
KDE,NMJ,8,2
KDF,MBDP,15,2
KDF,PPU,12,2
KDG,URI,25,12
KDG,YT,13,1
KDG,PAA,9,1
KDGI,KGIH,6,1
KDHL,KEP,3,1
KDJR,NANR,6,2
KDKL,LKDM,6,2
KDLR,KSNG,8,2
KDLR,RPRD,8,2
KDM,MABD,15,14
KDM,WL,47,8
KDM,NKD,16,5
KDM,TAA,10,1
KDMR,SOJN,5,1
KDMR,VTJ,5,1
KDN,TNGL,13,2
KDNL,PBKS,9,11
KDNL,TSI,16,17
KDNL,SNKL,21,6
KDP,YA,39,2
KDP,TU,28,2
KDP,MUM,9,2
KDP,RLL,8,2
KDPR,LAV,7,6
KDPR,SM,27,2
KDPR,KIR,30,4
KDPR,MLDT,61,4
KDRP,RCTC,15,1
KDT,KLU,8,4
KDU,MEJ,14,2
KDVI,SGR,8,1
KDZ,SLR,6,6
KDZ,SGS,20,1
KEA,MUR,30,2
KEB,VAPI,6,7
KED,MZZ,8,4
KED,KPLD,4,2
KEF,PNM,10,3
KEF,NDL,25,2
KEH,SWPR,5,3
KEH,PRF,9,3
KEJ,SGS,5,3
KEK,UMRI,16,2
KEM,KWV,18,10
KEN,PAM,15,3
KEP,PRTN,8,1
KEPR,LBA,17,2
KESR,SGNR,25,6
KESR,SRW,23,6
KFA,MNE,21,4
KFA,SBV,7,8
KFD,SAPE,8,5
KFD,VINH,10,5
KFD,VEER,16,6
KFD,KHED,35,6
KFF,NWU,10,5
KFV,KUV,2,2
KGA,SRO,25,6
KGA,PRYJ,82,4
KGA,SNIE,7,1
KGA,KTCE,7,1
KGB,PND,69,4
KGB,USL,24,8
KGB,SLKR,8,2
KGBP,TGBP,9,2
KGBS,RE,10,5
KGD,TMQ,15,2
KGD,VPT,11,2
KGG,SBV,36,2
KGG,NNA,67,45
KGG,MNE,9,45
KGG,KIR,124,8
KGG,ROA,57,2
KGG,SKJ,14,8
KGG,LKN,23,8
KGG,SLNA,25,4
KGG,MGR,18,4
KGG,NBJU,53,6
KGG,SPJ,85,2
KGG,SHC,53,2
KGI,SBC,13,39
KGI,MYA,80,10
KGI,RMGM,32,11
KGI,NYH,5,3
KGI,MAD,62,2
KGIH,MVD,8,1
KGL,KO,13,1
KGLE,KWAE,58,7
KGLE,LCAE,7,1
KGLE,SALE,41,8
KGP,SRC,108,93
KGP,TATA,134,42
KGP,MDN,13,18
KGP,PKU,44,22
KGP,MCA,57,6
KGP,SHM,113,2
KGP,NYA,23,2
KGP,SDAH,142,2
KGQ,MAJN,47,53
KGQ,PAY,53,3
KGQ,KZE,23,36
KGQ,MAQ,46,27
KGQ,MJS,29,1
KGQ,NLE,32,2
KGQ,KQK,10,6
KGQ,KMQ,12,8
KGS,PND,35,2
KGS,TGQ,9,2
KGX,RLP,9,1
KHAT,RRL,8,2
KHBJ,KTES,52,4
KHBJ,VST,31,2
KHBJ,MFQ,12,2
KHBJ,KMZ,53,5
KHED,MNI,68,13
KHED,VINH,25,2
KHED,VEER,51,10
KHED,PNVL,175,12
KHED,KLBN,7,3
KHED,RN,105,6
KHED,ROHA,98,4
KHF,NGRD,5,4
KHF,PNPN,4,2
KHGP,TKMG,36,14
KHGP,MCSC,47,10
KHH,LKU,17,12
KHH,PBW,12,4
KHM,SANR,6,1
KHMA,PBE,39,8
KHMA,MJZ,12,4
KHMA,TPU,25,8
KHN,TLO,5,1
KHN,PDA,5,1
KHNM,LGO,14,14
KHNM,PRG,49,2
KHNM,UCR,30,2
KHNP,KNAG,10,1
KHRI,MHQ,5,1
KHRI,KNF,4,1
KHRJ,RTA,24,8
KHRK,KLNK,8,2
KHS,RIG,34,22
KHS,SKT,16,16
KHT,RU,23,22
KHT,VKI,24,13
KHT,YPD,14,1
KHT,YLK,12,1
KHT,NDZ,33,1
KHT,TPTY,33,1
KHV,SMF,7,1
KHV,KZH,9,1
KI,MDR,40,2
KI,YP,24,4
KIAT,TK,6,8
KIC,SMD,11,4
KID,MTH,10,2
KIF,KKZ,7,4
KIGL,YY,17,10
KIGL,YPR,68,5
KIGL,NMGA,45,8
KIK,NCR,11,6
KIM,ST,23,6
KIM,KSB,8,13
KIM,SYN,10,7
KIM,UDN,27,2
KIN,MVJ,37,6
KIP,KWMD,5,4
KIP,PTRD,10,1
KIP,RE,12,1
KIR,KNE,98,37
KIR,NNA,57,63
KIR,PRNA,28,11
KIR,LAV,23,13
KIR,SMO,11,12
KIR,NJP,185,12
KIR,MNS,9,2
KIR,SPJ,210,4
KIR,MLDT,91,1
KISN,ODM,5,1
KIT,RBA,11,4
KITA,SLF,8,1
KIUL,NWD,70,6
KIUL,MKA,34,49
KIUL,PNBE,123,8
KIUL,KJH,16,21
KIUL,LKR,1,38
KIUL,MNP,14,10
KIUL,RMPR,2,2
KIUL,SHK,26,4
KIUL,RJPB,121,2
KIUL,TIA,88,2
KJ,PC,26,2
KJA,SLN,31,2
KJA,MEQ,8,2
KJG,KVS,4,2
KJH,UREN,4,3
KJI,LLPR,6,1
KJI,KRHA,5,1
KJI,RJA,10,6
KJI,MBI,19,2
KJL,NN,8,1
KJM,SMVB,8,53
KJM,WFD,9,25
KJM,YPR,19,3
KJM,SBC,14,21
KJM,SA,247,6
KJM,YNK,16,8
KJM,KPD,210,3
KJM,MLO,27,2
KJM,KPN,89,2
KJME,UDL,6,2
KJME,UKA,6,2
KJT,KYN,47,31
KJT,PUNE,92,10
KJT,NRL,14,1
KJT,LNL,28,25
KJT,PNVL,28,4
KJT,TGN,58,1
KJU,TBAE,4,1
KJV,LAT,11,4
KJW,MTD,23,2
KJW,MDW,17,2
KJY,KRJ,7,2
KJZ,SJQ,6,2
KK,TGN,28,2
KK,SVJR,4,10
KK,PMP,8,2
KK,LNL,57,3
KK,PUNE,7,4
KK,KYN,132,1
KKB,SRID,15,8
KKB,NU,16,2
KKD,PTP,10,1
KKDE,NLKR,17,6
KKDE,SHDM,22,11
KKDE,TRR,21,4
KKDE,UMB,41,36
KKDE,PNP,68,6
KKDE,KUN,33,31
KKDE,KLE,49,2
KKDI,PDKT,36,20
KKDI,MNM,61,7
KKDI,SVGA,41,9
KKDI,TPJ,89,3
KKGT,PTKD,5,2
KKJ,MLD,11,1
KKK,KKV,11,2
KKK,VDV,8,2
KKLR,MDVL,7,5
KKLU,KMSD,12,2
KKLU,KWGN,12,2
KKM,YA,17,4
KKM,YGD,8,2
KKN,KNW,76,9
KKNH,SHC,4,2
KKPM,LLI,18,2
KKRD,VYA,11,5
KKRD,USD,7,5
KKS,MWH,10,1
KKT,POU,8,1
KKV,VDV,19,2
KKV,LDU,13,2
KKW,VBW,31,8
KKW,SNDD,17,26
KKW,NAN,15,16
KKW,RN,111,22
KKW,SWV,49,4
KKW,RAJP,47,4
KKW,KUDL,29,10
KKW,KRMI,99,2
KKW,THVM,81,8
KKY,PCM,11,4
KKZ,KUV,12,8
KL,NBI,17,18
KL,MURD,19,16
KL,TBL,9,1
KLA,SOM,10,1
KLA,MWUE,6,1
KLAR,MBA,21,14
KLB,SNPR,6,2
KLB,MIQ,9,2
KLBA,TNH,8,2
KLBG,SDB,27,29
KLBG,SUR,112,62
KLBG,WADI,37,45
KLBG,KMPU,42,1
KLBG,VKB,150,2
KLBG,RC,144,4
KLBG,YG,76,4
KLBG,TJSP,12,1
KLCR,MOAR,7,3
KLCR,MPRA,6,3
KLD,SWA,17,7
KLD,MHH,8,3
KLD,MND,15,2
KLE,NRW,37,2
KLG,PPO,9,2
KLG,KXN,7,2
KLG,ROU,14,2
KLGD,PGTN,18,2
KLGD,POY,36,2
KLHD,KMKD,6,1
KLK,TSL,6,3
KLL,MSH,42,12
KLL,SBIB,21,8
KLM,MGL,7,1
KLMG,PNVL,6,9
KLMG,TPND,5,2
KLMG,NVRD,2,5
KLNK,ROK,20,8
KLNK,LHLL,6,2
KLNP,RHA,4,3
KLP,TBB,8,1
KLQ,QLN,6,5
KLQ,KUV,7,3
KLRE,MGME,7,4
KLRE,RAY,7,6
KLRE,PTRU,36,6
KLRE,TORI,29,10
KLRS,SVPI,24,8
KLRS,LWS,15,3
KLT,TP,33,5
KLT,KRR,39,5
KLT,MMH,14,1
KLT,TPJ,37,1
KLV,SAH,6,7
KLV,PLG,8,7
KLWD,SAY,4,2
KLWL,PJK,6,1
KLX,TEL,7,3
KLYT,PLCJ,112,4
KLYT,LGH,46,4
KLZ,SEY,51,2
KLZ,NIR,22,2
KMA,STA,5,2
KMA,SKAR,7,2
KMAH,SVX,9,1
KMB,KVO,4,2
KMBL,MDPR,17,2
KMBL,KNLS,28,2
KMC,NZB,52,56
KMC,SC,108,20
KMC,MED,81,8
KMC,WDR,43,6
KMD,PGR,12,4
KMDR,YFP,14,4
KMEZ,TPQ,8,2
KMGE,SSM,8,2
KMGE,KTQ,18,2
KMH,YA,7,2
KMH,MOO,9,2
KMI,SZB,6,2
KMJ,SSD,13,3
KMJ,RDN,15,4
KMJ,KSJ,78,4
KMK,KRAR,10,4
KMKD,MKU,9,1
KMNC,NAC,16,26
KMNC,MKN,14,40
KMNR,UDGR,19,12
KMPU,KUKT,16,1
KMQ,MJS,17,4
KMQ,MAQ,34,2
KMQ,UAA,10,2
KMQA,TU,6,2
KMSD,SZY,10,2
KMSI,SMET,26,4
KMST,MVL,8,3
KMST,KNHE,4,3
KMT,MABD,47,20
KMT,MDR,44,23
KMT,WL,109,52
KMT,RYP,90,4
KMT,YP,60,2
KMU,MV,31,22
KMU,PML,15,14
KMU,TJ,40,16
KMZ,MYR,65,8
KMZ,SBD,28,2
KMZ,REI,29,2
KMZ,SHR,53,4
KMZ,UDR,38,2
KMZ,UMR,60,15
KMZ,SGO,186,4
KMZ,STA,101,7
KMZ,SDL,128,12
KN,PGI,10,2
KND,TATA,21,2
KND,KZU,4,3
KND,SINI,15,2
KNDP,PDZ,6,4
KNDP,SMVJ,7,4
